Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category
18420,07/01/2021 07:11,74,32,2,99.11,Not Returned,Online,198.22,26-35,West,Clothing
18421,02/01/2021 03:23,71,3,2,92.77,Not Returned,In-Store,185.54,18-25,North,Footwear
1842,09/01/2021 17:36,96,14,3,36.89,Not Returned,In-Store,110.67,36-45,North,Clothing
18422,06/01/2021 07:14,77,27,7,28,Not Returned,In-Store,196,18-25,West,Footwear
18423,02/01/2021 01:43,67,5,2,80.28,Not Returned,Online,160.56,26-35,South,Clothing
18425,02/01/2021 14:48,56,19,5,78.61,Not Returned,Online,393.05,18-25,East,Foot wear
18426,04/01/2021 02:40,9,48,1,93.63,Not Returned,In Store,93.63,36-45,East,Footwear
18427,04/01/2021 23:14,3,45,1,61.25,Not Returned,Online,61.25,36-45,North,Footwear
18428,01/01/2021 20:08,35,31,3,33.87,Not Returned,Online,101.61,36-45,East,Clothing
18430,02/01/2021 13:05,7,5,3,67.54,Not Returned,In-Store,202.62,,North,Clothing
18431,09/01/2021 22:59,49,17,4,89.89,Not Returned,In-Store,359.56,26-35,West,Accessories
18432,03/01/2021 10:31,93,2,6,65.2,Not Returned,On line,391.2,36-45,North,Clothing
18433,04/01/2021 11:32,92,16,6,42.48,Not Returned,Online,254.88,18-25,South,Footwear
1843,05/01/2021 08:52,22,33,6,30.84,Not Returned,In-Store,185.04,56+,North,Accessories
18435,01/01/2021 06:12,84,16,4,27.51,Not Returned,On line,110.04,56+,West,Footwear
18436,04/01/2021 19:22,94,5,3,63.28,Not Returned,Online,189.84,36-45,West,Clothing
18437,05/01/2021 09:57,61,19,4,51.83,Not Returned,Online,207.32,26-35,East,Foot wear
18438,11/01/2021 00:13,73,46,2,56.23,Not Returned,Online,112.46,56+,West,Clothing
18439,05/01/2021 17:53,85,44,4,76.07,Not Returned,Online,304.28,18-25,North,Accessories
18440,06/01/2021 15:52,70,8,2,25.3,Not Returned,Online,50.6,46-55,North,Accessories
18441,03/01/2021 06:48,42,30,7,63.25,Not Returned,In-Store,442.75,18-25,East,Clothing
18442,07/01/2021 10:11,49,28,3,82.15,Not Returned,Online,246.45,26-35,West,Footwear
18443,04/01/2021 09:05,2,38,4,58.38,Not Returned,Online,233.52,56+,East,Footwear
1844,01/01/2021 14:57,32,36,1,61.12,Not Returned,Online,61.12,46-55,East,Clothing
18444,01/01/2021 20:24,90,49,6,58.8,Not Returned,Online,352.8,36-45,North,Footwear
18445,04/01/2021 18:14,89,5,7,60.07,Not Returned,In-Store,420.49,46-55,North,Clothing
18446,07/01/2021 04:58,84,40,5,44.78,Not Returned,Online,223.9,56+,West,Accessories
18448,03/01/2021 10:57,19,28,1,22.69,Not Returned,Online,22.69,18-25,East,Footwear
10425,08/01/2021 10:51,45,39,5,53.27,Not Returned,In-Store,266.35,26-35,North,Accessories
18452,11/01/2021 08:57,76,7,4,81.2,Not Returned,In Store,324.8,26-35,West,Footwear
18455,09/01/2021 11:51,99,6,3,38.92,Not Returned,Online,116.76,26-35,South,Accessories
18456,08/01/2021 12:54,54,29,7,71.04,Not Returned,Online,497.28,56+,East,Foot wear
18457,03/01/2021 12:17,97,48,2,55.9,Not Returned,In-Store,111.8,56+,East,Footwear
18458,02/01/2021 16:22,48,5,2,40.45,Not Returned,In Store,80.9,56+,West,Clothing
18459,05/01/2021 14:47,3,20,2,30.91,Not Returned,Online,61.82,36-45,North,Clothing
18460,10/01/2021 10:50,72,27,4,92.19,Not Returned,Online,368.76,56+,South,Footwear
18462,07/01/2021 05:32,57,12,7,64.94,Not Returned,Online,454.58,46-55,North,Clothing
18463,02/01/2021 09:40,88,12,7,33.03,Not Returned,In-Store,231.21,18-25,North,Clothing
18464,11/01/2021 03:15,87,39,7,65.7,Not Returned,Online,459.9,18-25,South,Accessories
18465,11/01/2021 02:01,17,29,5,91.75,Not Returned,Online,458.75,46-55,South,Foot wear
18466,09/01/2021 22:27,51,44,5,23.23,Not Returned,In-Store,116.15,46-55,East,Accessories
18467,04/01/2021 16:53,73,2,1,87.73,Not Returned,Online,87.73,56+,West,Clothing
18468,05/01/2021 21:06,58,34,2,38.67,Not Returned,Online,77.34,26-35,West,Footwear
18469,09/01/2021 14:07,68,36,6,20.17,Not Returned,In-Store,121.02,26-35,North,Clothing
18470,05/01/2021 17:31,4,38,6,59.56,Not Returned,Online,357.36,56+,West,Footwear
18471,11/01/2021 04:08,3,39,1,63.01,Not Returned,Online,63.01,36-45,North,Accessories
18472,05/01/2021 14:38,71,36,4,87.66,Not Returned,In-Store,350.64,18-25,North,Clothing
1847,11/01/2021 08:48,9,26,6,98.97,Not Returned,On line,593.82,36-45,East,Footwear
18473,05/01/2021 21:01,8,19,1,76.51,Not Returned,Online,76.51,,West,Foot wear
18474,04/01/2021 18:37,18,11,2,91.16,Not Returned,In-Store,182.32,56+,East,Clothing
18475,03/01/2021 16:21,64,25,1,84.88,Not Returned,In-Store,84.88,26-35,South,Clothing
18476,07/01/2021 07:50,28,39,2,72.96,Not Returned,Online,145.92,26-35,South,Accessories
18477,02/01/2021 20:28,66,30,3,82.76,Not Returned,In-Store,248.28,46-55,South,Clothing
18478,01/01/2021 21:25,27,13,5,77.08,Not Returned,Online,385.4,36-45,North,Footwear
18479,01/01/2021 21:47,10,43,5,74.64,Not Returned,In-Store,373.2,56+,East,Clothing
18480,01/01/2021 03:00,46,38,7,67.95,Not Returned,In-Store,475.65,18-25,West,Footwear
1848,09/01/2021 21:36,58,13,6,51.16,Not Returned,In-Store,306.96,26-35,West,Footwear
18481,07/01/2021 06:37,25,45,5,30.44,Not Returned,Online,152.2,18-25,East,Footwear
18484,04/01/2021 02:47,97,19,1,60.18,Not Returned,In-Store,60.18,56+,East,Foot wear
18485,11/01/2021 03:26,75,38,4,79.17,Not Returned,In-Store,316.68,56+,West,Footwear
18486,03/01/2021 20:45,11,45,5,67.03,Not Returned,Online,335.15,46-55,South,Footwear
18487,11/01/2021 02:44,94,13,5,62.51,Not Returned,Online,312.55,36-45,West,Footwear
18488,05/01/2021 01:26,100,7,7,38.55,Not Returned,Online,269.85,18-25,West,Footwear
18489,01/01/2021 08:37,51,46,7,36.8,Not Returned,In-Store,257.6,46-55,East,Clothing
18490,10/01/2021 08:34,48,21,6,97.53,Not Returned,In-Store,585.18,56+,West,Clothing
18491,04/01/2021 13:39,30,6,4,50.51,Not Returned,In-Store,202.04,46-55,East,Accessories
18492,09/01/2021 12:01,4,38,2,97.29,Not Returned,In-Store,194.58,56+,West,Footwear
18493,03/01/2021 18:07,19,11,2,63.76,Not Returned,Online,127.52,18-25,East,Clothing
1849,04/01/2021 03:30,54,32,2,32.39,Not Returned,In-Store,64.78,56+,East,Clothing
18494,05/01/2021 17:17,28,10,6,88.93,Not Returned,In Store,533.58,26-35,South,Footwear
18496,04/01/2021 23:58,4,34,6,73.86,Not Returned,Online,443.16,56+,West,Footwear
18497,01/01/2021 02:58,91,26,2,43.08,Not Returned,Online,86.16,36-45,East,Footwear
18498,10/01/2021 16:57,28,4,7,34.09,Not Returned,In-Store,238.63,26-35,South,Clothing
18499,06/01/2021 05:20,95,35,2,56.37,Not Returned,Online,112.74,18-25,North,Footwear
18500,02/01/2021 23:20,19,22,1,78.12,Not Returned,Online,78.12,18-25,East,Clothing
18501,06/01/2021 00:44,86,11,6,88.42,Not Returned,Online,530.52,18-25,East,Clothing
1850,11/01/2021 02:03,60,23,3,44.5,Not Returned,Online,133.5,26-35,West,Clothing
18502,06/01/2021 09:27,62,48,1,23.65,Not Returned,In-Store,23.65,46-55,East,Footwear
18503,05/01/2021 11:04,85,10,4,42.7,Not Returned,Online,170.8,18-25,North,Footwear
18504,10/01/2021 09:53,89,43,1,51.29,Not Returned,In-Store,51.29,46-55,North,Clothing
18505,07/01/2021 20:51,21,30,3,29.15,Not Returned,In-Store,87.45,26-35,East,Clothing
18507,06/01/2021 14:54,3,48,7,52.51,Not Returned,Online,367.57,36-45,North,Footwear
18508,11/01/2021 08:17,94,50,4,52.86,Not Returned,In-Store,211.44,36-45,West,Acessories
18509,02/01/2021 15:59,30,27,5,74.57,Not Returned,In-Store,372.85,46-55,East,Footwear
18510,11/01/2021 09:55,19,45,6,90.27,Not Returned,On line,541.62,18-25,East,Footwear
18511,04/01/2021 03:45,64,17,5,56.5,Not Returned,Online,282.5,26-35,South,Accessories
18512,11/01/2021 08:38,54,5,1,86.89,Not Returned,Online,86.89,56+,East,Clothing
18513,02/01/2021 07:29,33,8,3,84.35,Not Returned,Online,253.05,46-55,East,Accessories
18514,02/01/2021 21:53,62,41,4,87.21,Not Returned,Online,348.84,46-55,East,Accessories
18515,06/01/2021 18:05,1,39,4,79.27,Not Returned,Online,317.08,46-55,West,Accessories
18516,07/01/2021 23:15,92,16,2,30.7,Not Returned,Online,61.4,18-25,South,Footwear
18517,02/01/2021 22:09,73,8,4,83.51,Not Returned,On line,334.04,56+,West,Accessories
18518,02/01/2021 01:14,41,2,6,56.11,Not Returned,In-Store,336.66,46-55,East,Clothing
18519,06/01/2021 17:08,14,24,4,31.76,Not Returned,Online,127.04,26-35,East,Accessories
18520,06/01/2021 06:15,45,11,1,54.55,Not Returned,In-Store,54.55,26-35,North,Clothing
18521,06/01/2021 21:59,73,42,1,78.94,Not Returned,Online,78.94,56+,West,Foot wear
18522,03/01/2021 19:01,33,23,7,56.26,Not Returned,Online,393.82,46-55,East,Clothing
1852,11/01/2021 07:38,24,23,5,60.7,Not Returned,Online,303.5,18-25,South,Clothing
18523,11/01/2021 01:23,33,24,4,22.71,Not Returned,Online,90.84,46-55,East,Accessories
18524,08/01/2021 14:01,11,7,6,26.76,Not Returned,Online,160.56,46-55,South,Footwear
18525,11/01/2021 06:38,43,14,4,51.28,Not Returned,Online,205.12,46-55,West,Clothing
18526,04/01/2021 01:05,37,8,5,24.5,Not Returned,Online,122.5,36-45,South,Accessories
18527,03/01/2021 17:24,40,37,7,48.2,Not Returned,Online,337.4,26-35,East,Footwear
18528,03/01/2021 18:59,46,32,5,74.04,Not Returned,Online,370.2,18-25,West,Clothing
18529,01/01/2021 23:18,70,46,5,29.28,Not Returned,Online,146.4,46-55,North,Clothing
18530,04/01/2021 06:21,3,4,6,84.57,Not Returned,Online,507.42,36-45,North,Clothing
18531,02/01/2021 22:14,2,37,4,92.39,Not Returned,In-Store,369.56,56+,East,Footwear
18533,09/01/2021 02:00,96,27,1,21.83,Not Returned,Online,21.83,36-45,North,Footwear
18534,02/01/2021 05:28,32,10,7,83.64,Not Returned,Online,585.48,46-55,East,Footwear
18535,04/01/2021 17:53,56,7,1,44.22,Not Returned,In-Store,44.22,18-25,East,Footwear
18536,08/01/2021 03:11,79,8,4,83.97,Not Returned,Online,335.88,46-55,South,Accessories
18537,01/01/2021 17:19,86,7,1,55.04,Not Returned,Online,55.04,18-25,East,Footwear
18538,10/01/2021 20:50,16,14,6,31.93,Not Returned,Online,191.58,26-35,West,Clothing
18539,07/01/2021 06:12,10,14,4,44.65,Not Returned,Online,178.6,56+,East,Clothing
18540,08/01/2021 01:20,20,37,6,87.74,Not Returned,In-Store,526.44,46-55,North,Footwear
18541,03/01/2021 09:11,15,37,3,72.2,Not Returned,In-Store,216.6,46-55,West,Footwear
18542,07/01/2021 19:20,16,31,2,92.96,Not Returned,On line,185.92,26-35,West,Clothing
18543,10/01/2021 09:21,20,8,3,55.56,Not Returned,In-Store,166.68,46-55,North,Accessories
1854,01/01/2021 07:10,67,40,6,73.16,Not Returned,Online,438.96,26-35,South,Accessories
18544,02/01/2021 20:31,67,26,3,34.86,Not Returned,In-Store,104.58,26-35,South,Footwear
18545,04/01/2021 06:55,24,25,1,60.85,Not Returned,Online,60.85,18-25,South,Clothing
18546,10/01/2021 07:43,2,31,1,87.36,Not Returned,Online,87.36,56+,East,Clothing
18547,07/01/2021 11:47,34,28,3,90.68,Not Returned,In-Store,272.04,18-25,North,Footwear
18548,04/01/2021 01:36,22,45,4,90.59,Not Returned,Online,362.36,56+,North,Footwear
18549,04/01/2021 19:44,35,7,2,69.8,Not Returned,In-Store,139.6,36-45,East,Footwear
18550,02/01/2021 18:48,84,8,7,88.28,Not Returned,Online,617.96,56+,West,Accessories
18551,11/01/2021 08:04,79,26,2,42.55,Not Returned,In-Store,85.1,46-55,South,Footwear
18552,02/01/2021 11:18,7,1,1,55.02,Not Returned,Online,55.02,,North,Accessories
1855,08/01/2021 20:43,11,22,4,42.52,Not Returned,In-Store,170.08,46-55,South,Clothing
18553,04/01/2021 15:42,58,42,3,24.27,Not Returned,Online,72.81,26-35,West,Foot wear
18555,02/01/2021 01:47,47,45,3,42.57,Not Returned,Online,127.71,26-35,East,Footwear
18556,11/01/2021 03:15,42,27,5,98.78,Not Returned,In-Store,493.9,18-25,East,Footwear
18557,03/01/2021 15:46,3,7,2,71.79,Not Returned,Online,143.58,36-45,North,Footwear
18558,11/01/2021 03:09,58,11,3,23.5,Not Returned,Online,70.5,26-35,West,Clothing
18559,02/01/2021 10:31,43,14,7,89.67,Not Returned,Online,627.69,46-55,West,Clothing
18560,09/01/2021 10:13,14,29,3,26.24,Not Returned,In-Store,78.72,26-35,East,Foot wear
1856,02/01/2021 09:01,34,12,3,42.11,Not Returned,Online,126.33,18-25,North,Clothing
18561,07/01/2021 10:26,33,4,6,53.24,Not Returned,Online,319.44,46-55,East,Clothing
18562,07/01/2021 05:28,53,50,1,34.27,Not Returned,In Store,34.27,46-55,East,Accessories
18563,04/01/2021 18:10,31,30,3,91.64,Not Returned,In-Store,274.92,36-45,South,Clothing
18564,05/01/2021 20:07,81,19,1,86.84,Not Returned,Online,86.84,56+,West,Foot wear
18565,03/01/2021 09:24,19,41,6,73.98,Not Returned,Online,443.88,18-25,East,Accessories
18566,06/01/2021 21:18,93,10,6,29.44,Not Returned,Online,176.64,36-45,North,Footwear
18567,07/01/2021 02:04,11,20,1,73.76,Not Returned,Online,73.76,46-55,South,Clothing
18569,05/01/2021 00:27,82,28,4,33.95,Not Returned,Online,135.8,18-25,South,Footwear
18570,07/01/2021 00:55,81,32,2,23.77,Not Returned,In-Store,47.54,56+,West,Clothing
18571,03/01/2021 03:07,41,18,4,48.65,Not Returned,Online,194.6,46-55,East,Footwear
18572,10/01/2021 12:31,7,18,3,37.67,Not Returned,Online,113.01,,North,Footwear
1857,10/01/2021 01:55,18,27,3,63.35,Not Returned,Online,190.05,56+,East,Footwear
18573,11/01/2021 01:02,44,11,2,41.83,Not Returned,Online,83.66,26-35,East,Clothing
18574,07/01/2021 03:36,79,3,2,46.83,Not Returned,Online,93.66,46-55,South,Footwear
18576,10/01/2021 04:23,14,31,6,72.3,Not Returned,In-Store,433.8,26-35,East,Clothing
18577,10/01/2021 23:03,16,48,5,23.16,Not Returned,In-Store,115.8,26-35,West,Footwear
18578,03/01/2021 05:27,79,23,4,69.07,Not Returned,Online,276.28,46-55,South,Clothing
18579,03/01/2021 12:11,80,19,3,73.07,Not Returned,In-Store,219.21,46-55,East,Foot wear
18580,07/01/2021 23:29,61,48,2,70.87,Not Returned,Online,141.74,26-35,East,Footwear
18582,01/01/2021 11:19,27,45,6,99.49,Not Returned,Online,596.94,36-45,North,Footwear
18583,07/01/2021 23:27,13,17,7,64.2,Not Returned,On line,449.4,56+,North,Accessories
18584,04/01/2021 15:59,26,40,5,53.23,Not Returned,In-Store,266.15,36-45,East,Accessories
1858,09/01/2021 15:03,74,45,6,85.6,Not Returned,On line,513.6,26-35,West,Footwear
18585,08/01/2021 16:52,96,34,2,35.37,Not Returned,In-Store,70.74,36-45,North,Footwear
18587,10/01/2021 14:30,5,34,4,34.1,Not Returned,Online,136.4,56+,West,Footwear
18588,01/01/2021 22:25,88,10,4,64.84,Not Returned,On line,259.36,18-25,North,Footwear
18590,09/01/2021 01:08,58,30,2,83.22,Not Returned,Online,166.44,26-35,West,Clothing
18591,11/01/2021 07:06,62,12,5,34.92,Not Returned,On line,174.6,46-55,East,Clothing
18592,04/01/2021 20:29,40,48,1,35.37,Not Returned,In-Store,35.37,26-35,East,Footwear
18593,05/01/2021 20:51,64,22,7,62.12,Not Returned,On line,434.84,26-35,South,Clothing
18594,09/01/2021 19:28,25,16,3,49.66,Not Returned,Online,148.98,18-25,East,Footwear
1859,02/01/2021 03:01,52,43,1,42.85,Not Returned,In-Store,42.85,46-55,East,Clothing
18595,11/01/2021 05:53,55,24,4,22.59,Not Returned,Online,90.36,36-45,East,Accessories
18597,08/01/2021 14:19,12,45,1,30.81,Not Returned,Online,30.81,36-45,West,Footwear
18598,03/01/2021 17:43,69,29,4,79.12,Not Returned,Online,316.48,46-55,South,Foot wear
18600,10/01/2021 02:55,100,5,2,55.23,Not Returned,Online,110.46,18-25,West,Clothing
18601,04/01/2021 23:09,79,38,4,68.2,Not Returned,In-Store,272.8,46-55,South,Footwear
18603,04/01/2021 07:58,65,34,3,90.74,Not Returned,Online,272.22,26-35,West,Footwear
18604,01/01/2021 23:18,85,6,2,24.16,Not Returned,Online,48.32,18-25,North,Accessories
1860,06/01/2021 10:45,96,48,5,90.59,Not Returned,Online,452.95,36-45,North,Footwear
18605,06/01/2021 23:21,57,12,5,22.82,Not Returned,In-Store,114.1,46-55,North,Clothing
18606,09/01/2021 05:37,62,2,4,58.81,Not Returned,Online,235.24,46-55,East,Clothing
18607,09/01/2021 20:04,80,28,5,59.04,Not Returned,In-Store,295.2,46-55,East,Footwear
18608,03/01/2021 09:42,100,35,5,74.33,Not Returned,Online,371.65,18-25,West,Footwear
18609,07/01/2021 00:31,6,47,4,34.33,Not Returned,In-Store,137.32,26-35,South,Footwear
18610,10/01/2021 15:18,19,28,5,40.07,Not Returned,Online,200.35,18-25,East,Footwear
18611,11/01/2021 03:32,30,8,4,71.6,Not Returned,Online,286.4,46-55,East,Accessories
18612,05/01/2021 05:37,92,17,5,80.73,Not Returned,Online,403.65,18-25,South,Accessories
18613,04/01/2021 19:17,97,38,7,53.44,Not Returned,Online,374.08,56+,East,Footwear
18614,07/01/2021 02:50,83,19,1,93.35,Not Returned,Online,93.35,56+,East,Foot wear
1861,06/01/2021 03:04,59,45,4,45.62,Not Returned,Online,182.48,46-55,North,Footwear
18615,07/01/2021 10:22,6,11,4,41.99,Not Returned,In-Store,167.96,26-35,South,Clothing
18616,11/01/2021 00:21,88,16,5,84.46,Not Returned,On line,422.3,18-25,North,Footwear
18617,11/01/2021 08:04,6,40,3,65.34,Not Returned,In-Store,196.02,26-35,South,Accessories
18618,06/01/2021 04:26,70,38,4,61.46,Not Returned,Online,245.84,46-55,North,Footwear
18619,01/01/2021 09:30,9,14,4,29.77,Not Returned,In-Store,119.08,36-45,East,Clothing
18620,02/01/2021 20:19,100,35,6,38.09,Not Returned,In-Store,228.54,18-25,West,Footwear
18621,01/01/2021 19:52,35,1,6,64.18,Not Returned,Online,385.08,36-45,East,Accessories
18622,02/01/2021 23:55,52,50,7,83.64,Not Returned,Online,585.48,46-55,East,Accessories
18623,05/01/2021 16:48,45,18,3,32.58,Not Returned,Online,97.74,26-35,North,Footwear
1862,01/01/2021 11:35,37,34,4,51.31,Not Returned,Online,205.24,36-45,South,Footwear
18624,09/01/2021 17:41,13,32,4,27.85,Not Returned,In-Store,111.4,56+,North,Clothing
18625,02/01/2021 06:11,63,13,2,55.63,Not Returned,In Store,111.26,56+,East,Footwear
18626,09/01/2021 02:55,35,5,7,37.76,Not Returned,Online,264.32,36-45,East,Clothing
18627,08/01/2021 16:39,57,47,5,62.67,Not Returned,In-Store,313.35,46-55,North,Footwear
18628,02/01/2021 07:51,15,14,1,78.68,Not Returned,In-Store,78.68,46-55,West,Clothing
18629,01/01/2021 07:04,57,7,1,67.73,Not Returned,In-Store,67.73,46-55,North,Footwear
18630,05/01/2021 18:42,4,12,2,61.59,Not Returned,Online,123.18,56+,West,Clothing
18631,07/01/2021 23:46,31,20,3,35.77,Not Returned,In-Store,107.31,36-45,South,Clothing
18632,09/01/2021 14:13,27,28,6,79.99,Not Returned,Online,479.94,36-45,North,Footwear
18633,03/01/2021 22:02,6,2,3,40.94,Not Returned,Online,122.82,26-35,South,Clothing
18634,10/01/2021 07:38,9,19,2,57.4,Not Returned,In-Store,114.8,36-45,East,Foot wear
1863,06/01/2021 04:32,12,47,5,37.64,Not Returned,Online,188.2,36-45,West,Footwear
18635,09/01/2021 21:30,29,2,7,96.05,Not Returned,In-Store,672.35,46-55,East,Clothing
18636,07/01/2021 10:58,4,15,2,88.06,Not Returned,In-Store,176.12,56+,West,Footwear
18637,02/01/2021 15:27,94,47,6,22.93,Not Returned,Online,137.58,36-45,West,Footwear
18638,09/01/2021 14:24,7,4,7,54.82,Not Returned,In-Store,383.74,,North,Clothing
18639,07/01/2021 03:33,73,20,3,45.7,Not Returned,In-Store,137.1,56+,West,Clothing
18641,06/01/2021 00:22,56,7,6,75.33,Not Returned,In-Store,451.98,18-25,East,Footwear
18642,10/01/2021 02:25,45,13,5,74.21,Not Returned,Online,371.05,26-35,North,Footwear
18643,03/01/2021 10:40,100,2,1,40.67,Not Returned,In-Store,40.67,18-25,West,Clothing
1864,03/01/2021 20:25,24,34,2,90.32,Not Returned,Online,180.64,18-25,South,Footwear
18646,11/01/2021 01:06,73,4,4,40.86,Not Returned,Online,163.44,56+,West,Clothing
18647,10/01/2021 22:09,77,27,7,65.37,Not Returned,Online,457.59,18-25,West,Footwear
18648,05/01/2021 06:22,63,13,4,75.83,Not Returned,Online,303.32,56+,East,Footwear
18651,07/01/2021 06:50,13,11,5,54.56,Not Returned,Online,272.8,56+,North,Clothing
1865,05/01/2021 01:16,98,14,7,36.24,Not Returned,In-Store,253.68,26-35,East,Clothing
18652,01/01/2021 22:17,58,43,1,69.7,Not Returned,Online,69.7,26-35,West,Clothing
18653,10/01/2021 12:05,1,25,4,76.08,Not Returned,In-Store,304.32,46-55,West,Clothing
18654,11/01/2021 08:33,1,3,3,89.21,Not Returned,Online,267.63,46-55,West,Footwear
18655,04/01/2021 02:14,20,48,6,40.73,Not Returned,Online,244.38,46-55,North,Footwear
18656,05/01/2021 21:12,24,40,3,56.18,Not Returned,Online,168.54,18-25,South,Accessories
18657,06/01/2021 01:39,69,29,7,95.24,Not Returned,Online,666.68,46-55,South,Foot wear
18658,09/01/2021 11:58,62,19,4,34.58,Not Returned,Online,138.32,46-55,East,Foot wear
18659,06/01/2021 12:54,70,48,1,75.29,Not Returned,In-Store,75.29,46-55,North,Footwear
18661,10/01/2021 00:34,97,43,7,79.36,Not Returned,In-Store,555.52,56+,East,Clothing
1866,11/01/2021 01:30,51,18,1,33.68,Not Returned,Online,33.68,46-55,East,Footwear
18662,08/01/2021 23:41,23,35,4,58.15,Not Returned,Online,232.6,46-55,East,Footwear
18663,08/01/2021 08:08,72,2,3,20.43,Not Returned,Online,61.29,56+,South,Clothing
18664,04/01/2021 19:36,18,5,1,48.82,Not Returned,In-Store,48.82,56+,East,Clothing
18665,10/01/2021 03:21,40,50,6,42.84,Not Returned,Online,257.04,26-35,East,Accessories
18666,11/01/2021 02:30,74,3,6,84.81,Not Returned,Online,508.86,26-35,West,Footwear
18667,03/01/2021 23:13,59,3,4,58.46,Not Returned,Online,233.84,46-55,North,Footwear
18668,06/01/2021 05:36,11,19,5,43.62,Not Returned,Online,218.1,46-55,South,Foot wear
18669,06/01/2021 04:43,74,29,1,99.77,Not Returned,In-Store,99.77,26-35,West,Foot wear
18670,06/01/2021 15:21,50,19,4,29.83,Not Returned,In-Store,119.32,46-55,South,Foot wear
18671,09/01/2021 06:34,48,1,6,23.5,Not Returned,Online,141,56+,West,Accessories
18672,03/01/2021 00:08,79,43,1,97.28,Not Returned,Online,97.28,46-55,South,Clothing
18673,09/01/2021 14:55,41,31,6,81.1,Not Returned,In-Store,486.6,46-55,East,Clothing
1867,07/01/2021 03:08,85,42,2,36.44,Not Returned,Online,72.88,18-25,North,Foot wear
